Product_id,Product_name, Daily_Dose, Water, Protein, Fat, SFA, Cholesterol, PUFA, Starch, Carbohydrates, Dietary_Fiber, Organic_Acids, Ash, Sodium, Potassium, Calcium, Magnesium, Phosphorus, Iron, Retinol, Carotene, Retinol_Equivalent, Tocopherol_Equivalent, Thiamine, Riboflavin, Niacin, Niacin_Equivalent, Ascorbic_Acid, Energy_Value, Serving, Categories, Subcategories, Subcategories2, Subcategories3, Subcategories4
1017,Черносмородиновый сок,,87.8,0.5,0,0,0,7.3,0,7.3,1,2.7,0.5,16,133,40,35,20,0.4,0,50,8,0.4,0.01,0.01,0.2,0.2,85.5,41,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Соки фруктовые. Консервы,,
1018,Чеснок,,60,6.5,0.5,0.1,0,3.9,26,29.9,1.5,0.1,1.5,17,260,180,30,100,1.5,0,0,0,0.3,0.08,0.08,1.2,2.8,10,149,100,"Овощи, грибы и продукты их переработки",Овощи,Луковые,,
1019,"Чечевица, зерно",,14,24,1.5,0.5,0,2.9,43.4,46.3,11.5,0,2.7,55,672,83,80,390,11.8,0,30,5,0.5,0.5,0.21,1.8,5.5,0,295,100,"Бобовые, орехи",Бобовые,,,
1020,Шампиньоны,15,91,4.3,1,0.1,0,0.1,0,0.1,2.6,0,1,6,530,4,15,115,0.3,0,10,2,0.1,0.1,0.45,4.8,5.6,7,27,100,"Овощи, грибы и продукты их переработки",Грибы,,,
1021,Шикозин,,0.1,0.2,99.6,67.7,0,0,0,0,0,0,0.1,0,0,0.3,0.1,0,0.1,0,0,0,0.7,0,0,0,0,0,897,100,Кондитерские изделия,Кондитерское сырье,,,
1022,Шиповник,,60,1.6,0.7,0.1,0,19.4,3,22.4,10.8,2.3,2.2,5,23,28,8,8,1.3,0,2600,434,1.7,0.05,0.13,0.6,0.7,650,109,100,"Фрукты, ягоды и продукты их переработки",Ягоды,Ягоды садовые,,
1023,Шиповник сухой,,14,3.4,1.4,0.2,0,42.1,6.2,48.3,23.2,5,4.7,11,50,60,17,17,3,0,4900,817,3.8,0.07,0.3,1.2,1.4,1000,284,100,"Фрукты, ягоды и продукты их переработки",Ягоды,Ягоды садовые,,
1024,Шиповниковый сок,,82,0.1,0.2,0,0,14.9,1.2,16.1,0.5,0.8,0.3,1,37,15,5,35,1.4,0,800,133,0.5,0,0.02,0.2,0.2,400,67,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Соки фруктовые. Консервы,,
1025,Шницель из капусты,,74.6,3.4,6.4,1.5,17,2.8,8.8,11.6,2.7,0.2,1.1,238,155,42,17,42,1,0,20,3,1.6,0.03,0.03,0.6,0.9,10.8,118,100,"Овощи, грибы и продукты их переработки",Овощи,Капуста,Белокочанная,Блюда из капусты белокочанной
1026,Шницель отбивной из баранины,,42.7,21.8,23.2,13.4,93,0.2,8.9,9.1,0.9,0,2.3,645,297,24,35,225,3.3,10,0,10,0.9,0.15,0.21,5.8,10.2,0,333,100,Мясо и мясные продукты,Кулинарные изделия,Баранина,,
1027,Шницель рубленый говяжий,,46,17.5,24.9,7.9,172,0.2,8.8,9,0.9,0,1.7,446,199,18,28,151,1.6,10,30,15,1.1,0.07,0.17,3.8,7.4,0,331,100,Мясо и мясные продукты,Кулинарные изделия,Говядина,,
1028,Шницель рыбный из окуня,,55.5,17.6,12.5,1.7,86,1.7,6.4,8.1,1,0,5.3,1577,319,107,56,184,1.7,30,10,32,4.5,0.11,0.13,1.5,4.7,2.8,215,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Окуневые,,
1029,Шоколад горький,,0.8,6.2,35.4,20.8,0,42.6,5.6,48.2,7.4,0.9,1.1,8,363,45,133,170,5.6,0,0,0,0.8,0.03,0.07,0.9,2.1,0,539,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад без добавлений,,
1030,Шоколад молочно-ореховый,,1.1,7.5,33.9,18.5,11,48.1,3.2,51.3,4,0.6,1.6,52,346,144,91,193,3.5,15,11,17,0.7,0.06,0.18,0.6,2,0,542,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1031,Шоколад молочно-ореховый с изюмом,,5,8,30.3,15.4,14,44.8,3.4,48.2,6,0.7,1.8,48,482,125,112,187,4.2,30,12,32,2.2,0.06,0.12,0.6,2,0,500,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1032,Шоколад молочный,,1.1,9.8,34.7,19,15,47.5,2.9,50.4,1.3,0.5,2.2,136,462,352,68,309,1.5,20,12,22,0.8,0.08,0.45,0.4,2.6,0,554,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1033,Шоколад ореховый,,1.1,7.3,33.8,16,0,44.3,5.4,49.7,6.5,0.7,0.9,7,363,43,140,170,5.6,0,0,0,2.9,0.05,0.06,1.2,2.6,0,534,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1034,Шоколад полугорький,,0.7,4.5,35.4,20.8,0,50.4,2.1,52.5,5.2,0.7,1,3,312,31,97,205,5.4,0,0,0,0.8,0.02,0.04,0.6,1.5,0,549,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад без добавлений,,
1035,Шоколад сладкий,,0.6,3,34,18.9,0,54.6,3,57.6,3.6,0.5,0.7,2,193,18,62,82,3.4,0,0,0,0.8,0.02,0.03,0.4,1,0,550,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад без добавлений,,
1036,Шоколад сливочный,,1.2,6.3,35.5,20.3,27,51.8,1.9,53.7,2.3,0.3,0.7,67,354,181,70,199,2.1,60,30,65,0.7,0.06,0.2,0.5,2,0,560,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1037,Шоколадная паста,,1,8.2,30.6,10.3,0,54.2,2.4,56.6,2,0.3,1.3,66,280,174,59,198,1.3,0,0,0,6.9,0.05,0.22,0.9,2.5,0,536,100,Кондитерские изделия,Шоколад  и какао-порошок,Шоколад с добавлениями,,
1038,Шоколадные конфеты неглазированные,,4.9,4,26.3,11.2,0,56.7,2.5,59.2,4.6,0.5,0.5,7,187,28,99,95,3,0,0,0,2.3,0.03,0.06,0.8,1.6,0,491,100,Кондитерские изделия,Конфеты,Конфеты неглазированные,,
1039,Шпик свиной,,5.7,1.4,92.8,41.2,90,0,,0,,,0.1,21,14,2,0,13,0,10,0,10,1.7,0,0,0.1,0.3,,841,100,Жировые продукты (жирностью более 50%),Животные жиры,,,
1040,Шпик свиной соленый,,5.5,1.4,90,40,85,0,,0,,,3.1,1170,15,2,0,15,0.1,10,0,10,1.7,0,0,0.1,0.3,,816,100,Жировые продукты (жирностью более 50%),Животные жиры,,,
1041,Шпинат,,91.6,2.9,0.3,0.1,0,1.9,0.1,2,1.3,0.1,1.8,24,774,106,82,83,3.5,0,4500,750,2.5,0.1,0.25,0.6,1.2,55,23,100,"Овощи, грибы и продукты их переработки",Овощи,Листовые,,
1042,Шпинат-пюре. Консервы,,92.8,2,0.1,0,0,2,0,2,1.3,0.1,1.7,24,522,104,48,49,3.4,0,2500,417,2.1,0.02,0.15,0.6,1,20,16,100,"Овощи, грибы и продукты их переработки",Овощи,Листовые,,
1043,Шпроты в масле. Консервы,,47.1,17.4,32.4,6.3,72,0,0,0,0,0,3.1,635,350,300,55,350,2,30,0,30,8.8,0.03,0.1,2.4,5.3,0,363,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Сельдевые,,
1044,Щавель,,92,1.5,0.3,0.1,0,2.8,0.1,2.9,1.2,0.7,1.4,15,500,47,85,90,2,0,2500,417,2,0.19,0.1,0.3,0.6,43,22,100,"Овощи, грибы и продукты их переработки",Овощи,Листовые,,
1045,Щи из квашеной капусты,,94,0.8,1,0.2,0,1.3,0.2,1.5,0.6,0.3,1.8,486,106,22,9,72,0.3,0,418,70,0.3,0.01,0.02,0.2,0.3,5,19,100,"Овощи, грибы и продукты их переработки",Овощи,Капуста,Белокочанная,Блюда из капусты белокочанной
1046,Щи из свежей капусты,,93.2,0.9,1.1,0.3,0,2.1,0.4,2.5,0.9,0.1,1.3,257,116,26,10,74,0.3,0,420,70,0.3,0.02,0.02,0.3,0.4,8.2,24,100,"Овощи, грибы и продукты их переработки",Овощи,Капуста,Белокочанная,Блюда из капусты белокочанной
1047,Щи из щавеля,,90.2,2.3,3.5,0.7,47,1.8,0,1.8,0.4,0.2,1.6,279,181,42,28,111,0.8,30,610,132,1.1,0.06,0.09,0.2,0.6,6.1,48,100,"Овощи, грибы и продукты их переработки",Овощи,Листовые,,
1048,Щи суточные,,94,0.9,1,0.2,0,1.3,0.2,1.5,0.6,0.2,1.8,442,130,22,10,76,0.3,0,420,70,0.3,0.02,0.02,0.3,0.3,6.2,19,100,"Овощи, грибы и продукты их переработки",Овощи,Капуста,Белокочанная,Блюда из капусты белокочанной
1049,Щука,,79.3,18.4,1.1,0.2,62,0,0,0,0,0,1.2,40,260,40,35,200,0.7,10,0,10,0.7,0.11,0.14,3.5,6.6,1.6,84,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Другие виды рыб,,
1050,Щука в томатном соусе. Консервы,,74.7,14.2,4,0.8,36,2,1.1,3.1,0.5,0.4,3.1,742,432,379,65,386,0.7,9,315,62,1.3,0.03,0.08,2.8,5.2,2.5,110,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Другие виды рыб,,
1051,Щука отварная,,74.9,21.3,1.3,0.2,73,0,0,0,0,0,2.5,648,187,48,30,180,0.7,10,0,10,0.8,0.08,0.11,3.3,6.8,1,98,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Другие виды рыб,,
1052,Щука припущенная,,76.6,19.6,1.2,0.2,68,0,0,0,0,0,2.6,713,205,46,30,158,0.7,10,0,10,0.8,0.1,0.13,3.5,6.7,1.2,90,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Другие виды рыб,,
1053,Щука фаршированная,,67.2,13.3,6,1.4,35,2.3,6.1,8.4,0.6,0.1,4.4,1339,200,56,29,148,1,10,0,10,1.8,0.08,0.1,2.3,4.9,0.8,141,100,Рыба. Нерыбные объекты промысла и продукты из них,Рыба,Другие виды рыб,,
1054,Эскалоп,,47.5,18.1,32.3,11.8,63,0,0,0,0,0,2.1,507,172,17,24,180,2,0,0,0,0.4,0.92,0.14,3,7,0,363,100,Мясо и мясные продукты,Кулинарные изделия,Свинина,,
1055,Яблоки,,86.3,0.4,0.4,0.1,0,9,0.8,9.8,1.8,0.8,0.5,26,278,16,9,11,2.2,0,30,5,0.2,0.03,0.02,0.3,0.4,10,47,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты семечковые,,
1056,Яблоки в сиропе. Консервы,,85.8,0.2,0.1,0,0,11.3,0.2,11.5,1.7,0.5,0.2,1,49,8,3,8,0.9,0,0,0,0.1,0,0.01,0.1,0.1,1.4,48,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Компоты,,
1057,Яблоки сушеные,,20,2.2,0.1,0,0,55.6,3.4,59,14.9,2.3,1.5,12,580,111,30,77,6,0,20,3,1,0.02,0.04,0.9,1.2,2,253,100,"Фрукты, ягоды и продукты их переработки",Фрукты,Фрукты семечковые,,
1058,Яблочно-абрикосовый напиток. Консервы,,85,0.2,0,0,0,13.8,0.2,14,0.2,0.4,0.2,2,43,7,4,12,0.4,0,300,50,0.3,0,0.01,0.2,0.2,1.1,58,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Напитки плодовые и ягодные негазированные,,
1059,Яблочно-виноградный напиток. Консервы,,86.6,0.3,0,0,0,12.2,0.1,12.3,0.2,0.4,0.2,9,73,10,6,10,0.6,0,0,0,0.1,0,0.01,0.1,0.2,1.3,52,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Напитки плодовые и ягодные негазированные,,
1060,Яблочно-морковный напиток. Консервы,,83.5,0.3,0,0,0,15.3,0.2,15.5,0.2,0.3,0.2,3,39,7,3,30,0.4,0,500,83,0.2,0,0.01,0.2,0.2,0.7,68,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Напитки плодовые и ягодные негазированные,,
1061,Яблочный сок,,88.1,0.5,0.1,0,0,9.9,0.2,10.1,0.2,0.5,0.3,6,120,7,4,7,1.4,0,0,0,0.1,0.01,0.01,0.1,0.2,2,46,100,Напитки,"Безалкогольные (менее 1,5% спирта)",Соки фруктовые. Консервы,,
1062,Ядро ореха арахиса жареное,,2.5,26,52,9.7,0,1,12.4,13.4,4.8,0.1,1.2,38,588,15,286,385,1.7,0,0,0,7.9,0.43,0.11,13.2,17.6,0,626,100,Кондитерские изделия,Кондитерское сырье,,,
1063,Ядро ореха миндаля жареное,,2.5,22.4,55.9,4.9,0,2.6,9.7,12.3,4.7,0.1,2.1,5,907,335,498,472,1.3,0,10,2,29.6,0.12,0.52,3.6,6.1,0,642,100,Кондитерские изделия,Кондитерское сырье,,,
1064,Ядро ореха фундука жареное,,2,17.8,66.1,3.6,0,0.2,9.2,9.4,2.8,0.1,1.8,25,504,221,420,299,2.8,0,0,0,20.4,0.15,0.08,1.8,5,0,703,100,Кондитерские изделия,Кондитерское сырье,,,
1065,Язык говяжий,,68.8,16,12.1,4.8,150,0,0,2.2,0,0,0.9,100,255,8,19,224,4.1,0,0,0,0.4,0.12,0.3,4.8,7.7,0,173,100,Мясо и мясные продукты,Субпродукты,Говяжьи,,
1066,Язык говяжий в желе,,59.4,22.4,13.6,5.4,168,0,0,2.4,0,0,2.2,693,237,20,19,191,6,0,0,0,0.6,0.02,0.19,1.8,4.8,0,212,100,Мясо и мясные продукты,Консервы,,,
1067,Язык отварной,,53.5,24,15,6,186,0,0,2.7,0,0,4.8,1634,146,34,26,262,5.4,0,0,0,0.7,0.08,0.28,5.3,9.6,0,231,100,Мясо и мясные продукты,Кулинарные изделия,Говяжьи субпродукты,,
1068,Яичница глазунья,,63.5,12.9,20.9,4.9,548,0.9,0,0.9,0,0,1.8,404,143,59,13,218,2.5,220,60,230,3.5,0.07,0.44,0.2,3.6,0,243,100,Яйцепродукты,Куриные яйца,,,
1069,Яичный порошок,,7.3,46,37.3,11.3,2050,4.5,0,4.5,0,0,4.9,436,448,193,42,795,8.9,900,300,950,2.1,0.25,1.64,1.2,13.2,0,542,100,Яйцепродукты,Меланж,,,
1070,Яйцо отварное,,74.1,12.7,11.5,3,570,0.7,0,0.7,0,0,1,134,140,55,12,192,2.5,250,60,260,0.6,0.07,0.44,0.2,3.6,0,157,100,Яйцепродукты,Куриные яйца,,,
1071,Яйцо под майонезом,,64.5,4.1,24.5,3.2,147,2.4,2.3,4.7,0.6,0.2,1.4,210,193,33,18,76,1.6,60,1320,280,10.1,0.08,0.13,0.4,1.3,0,256,100,Яйцепродукты,Куриные яйца,,,
1072,Яйцо целое,,74.1,12.7,11.5,3,570,0.7,0,0.7,0,0,1,134,140,55,12,192,2.5,250,60,260,0.6,0.07,0.44,0.2,3.6,0,157,100,Яйцепродукты,Куриные яйца,,,
1073,Зелень,30,92,2,0.4,0.1,0,0.2,1,3.6,2,0.2,0.6,0.01,0.2,0.4,0.1,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,Травы,Свежие травы,Кулинария,Ингредиенты,
1074,Томаты в собственном соку,100,95,1,0.2,0,0,0.1,3,4,1,0.1,0.3,0.01,0.3,0.3,0.2,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,Овощи,Консервированные овощи,Кулинария,Ингредиенты,
1075,Зира,5,8,1.5,0.4,0.1,0,0.3,0,2.3,0.2,0,0.4,0.01,0.1,0.4,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Специи,Сухие специи,Кулинария,Ингредиенты,
1076,Молотый черный перец,1,10,2,0.5,0.1,0,0.4,0.5,2,0.1,0,0.5,0.01,0.1,0.5,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Специи,Сухие специи,Кулинария,Ингредиенты,
1077,Острая паприка,1,10,1,0.3,0.1,0,0.2,1.5,2.5,0.1,0,0.2,0.01,0.1,0.5,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Специи,Сухие специи,Кулинария,Ингредиенты,
1078,Овсяные хлопья,80,10,13,5,0.8,0,1.3,2,66.3,8,0.2,0.5,0.01,0.3,0.4,0.3,0.1,3.6,0,0,0,0,0,0,0,0,0,0,0,Злаки,Зерновые,Кулинария,Ингредиенты,
1079,Булгур,42,10,12,0.5,0.1,0,0.2,0,12.3,0.6,0.2,0.1,0.01,0.1,0.3,0.2,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,Злаки,Зерновые,Кулинария,Ингредиенты,
1080,Говяжий фарш,83,60,26,15,6,80,1,0,0,0,0,0.2,0,0.5,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,Мясо,Говядина,Кулинария,Ингредиенты,
1081,Куриный фарш,100,65,23,11,3,70,2,0,0,0,0,0.1,0,0.6,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,Мясо,Курица,Кулинария,Ингредиенты,
1082,Рис,25,10,2.7,0.3,0.1,0,0.2,0,28,0.6,0.1,0.2,0.01,0.1,0.5,0.2,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,Злаки,Зерновые,Кулинария,Ингредиенты,
1083,Паприка,1,10,0.5,0.2,0,0,0.2,0,6,0.2,0,0.1,0.01,0.1,0.4,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Овощи,Свежие овощи,Кулинария,Ингредиенты,
1084,Специи,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Специи,Сухие специи,Кулинария,Ингредиенты
1085,Руккола,30,93,2.5,0.5,0.1,0,0.2,0,3.6,1.6,0.1,0.1,0.01,0.1,0.2,0.1,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,Зелень,Свежие травы,Кулинария,Ингредиенты,
1086,Бальзамический соус,8,70,0,0,0,0,0,0,3,0.1,0,0.2,0.02,0.05,0.1,0.03,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,Соусы,Кулинария,Ингредиенты,,
1087,Чёрный перец,1,10,2,0.5,0.1,0,0.3,0.1,1.2,0.5,0,0.1,0.01,0.1,0.5,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Специи,Сухие специи,Кулинария,Ингредиенты,
1088,Базилик,20,90,2.5,0.6,0.1,0,0.3,0,1.4,0.5,0.1,0.1,0.01,0.1,0.2,0.1,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,Зелень,Свежие травы,Кулинария,Ингредиенты,
1089,Белое сухое вино,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Напитки,Алкоголь,Кулинария,Ингредиенты
1090,Семена льна,15,8,2,3,0.3,0,0.2,0,0.6,0.4,0,0.1,0.01,0.2,0.3,0.2,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Семена,Семена,Кулинария,Ингредиенты,
1091,Семена тыквы,15,8,5,4,0.6,0,0.5,0,0.7,0.2,0,0.1,0.01,0.2,0.4,0.3,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,Семена,Семена,Кулинария,Ингредиенты,
